Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9584.2,7000
Loja 2,Amapá,Norte,8919.82,8000
Loja 3,Acre,Norte,6519.66,7000
Loja 4,Bahia,Nordeste,7038.8,8200
Loja 5,Alagoas,Nordeste,8991.56,8200
Loja 6,Roraima,Norte,9181.07,7200
Loja 7,Santa Catarina,Sul,6414.63,8500
Loja 8,Bahia,Nordeste,7623.3,7500
Loja 9,Tocantins,Norte,6303.84,8000
Loja 10,Rondônia,Norte,7166.52,7200
Loja 11,Espírito Santo,Sudeste,8104.92,7200
Loja 12,Amapá,Norte,8055.71,7500
Loja 13,Paraná,Sul,6848.27,7800
Loja 14,Bahia,Nordeste,9138.63,7000
Loja 15,Mato Grosso,Centro-Oeste,6091.15,8500
Loja 16,Pernambuco,Nordeste,7627.33,7500
Loja 17,Rio Grande do Sul,Sul,7241.34,8500
Loja 18,Santa Catarina,Sul,6972.52,8000
Loja 19,Amapá,Norte,6609.03,8500
Loja 20,Pará,Norte,9506.87,7000
Loja 21,Maranhão,Nordeste,7659.99,8200
Loja 22,Paraíba,Nordeste,7680.14,7800
Loja 23,Tocantins,Norte,7701.9,7500
Loja 24,Mato Grosso,Centro-Oeste,9497.4,7200
Loja 25,Santa Catarina,Sul,9110.38,8200
Loja 26,Tocantins,Norte,7700.58,8200
Loja 27,Pará,Norte,6151.4,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9367.87,8200
Loja 29,Espírito Santo,Sudeste,6652.14,8200
Loja 30,Rio de Janeiro,Sudeste,8458.05,7000
Loja 31,Minas Gerais,Sudeste,9552.06,7200
Loja 32,Goiás,Centro-Oeste,9505.38,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7084.01,7500
Loja 34,Piauí,Nordeste,8036.93,7200
Loja 35,Minas Gerais,Sudeste,9127.14,7500
Loja 36,Pernambuco,Nordeste,9612.42,7000
Loja 37,Santa Catarina,Sul,9305.87,7500
Loja 38,Pará,Norte,6302.95,8200
Loja 39,Piauí,Nordeste,7205.27,7200
Loja 40,Rondônia,Norte,8597.17,7500
Loja 41,Rio Grande do Sul,Sul,8662.84,7800
Loja 42,Amapá,Norte,8564.71,7000
Loja 43,Alagoas,Nordeste,8436.19,7200
Loja 44,Espírito Santo,Sudeste,9479.98,7800
Loja 45,Pará,Norte,7368.52,7500
Loja 46,Espírito Santo,Sudeste,6552.13,7500
Loja 47,Rio Grande do Sul,Sul,6010.39,7800
Loja 48,Acre,Norte,8692.17,8500
Loja 49,Rondônia,Norte,9098.03,7000
Loja 50,Roraima,Norte,6962.15,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9234.02,8500
Loja 52,Acre,Norte,9783.1,8200
Loja 53,Maranhão,Nordeste,6663.34,8000
