Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9885.06,7000
Loja 2,Amapá,Norte,8835.01,8000
Loja 3,Acre,Norte,8986.25,7000
Loja 4,Bahia,Nordeste,9888.74,8200
Loja 5,Alagoas,Nordeste,7210.99,8200
Loja 6,Roraima,Norte,6916.8,7200
Loja 7,Santa Catarina,Sul,7269.66,8500
Loja 8,Bahia,Nordeste,8863.52,7500
Loja 9,Tocantins,Norte,9000.22,8000
Loja 10,Rondônia,Norte,6774.54,7200
Loja 11,Espírito Santo,Sudeste,8471.88,7200
Loja 12,Amapá,Norte,9071.65,7500
Loja 13,Paraná,Sul,7899.52,7800
Loja 14,Bahia,Nordeste,7809.88,7000
Loja 15,Mato Grosso,Centro-Oeste,9503.1,8500
Loja 16,Pernambuco,Nordeste,6948.78,7500
Loja 17,Rio Grande do Sul,Sul,8589.6,8500
Loja 18,Santa Catarina,Sul,6395.8,8000
Loja 19,Amapá,Norte,9580.54,8500
Loja 20,Pará,Norte,6837.5,7000
Loja 21,Maranhão,Nordeste,9819.35,8200
Loja 22,Paraíba,Nordeste,7774.6,7800
Loja 23,Tocantins,Norte,7946.22,7500
Loja 24,Mato Grosso,Centro-Oeste,8755.53,7200
Loja 25,Santa Catarina,Sul,7536.36,8200
Loja 26,Tocantins,Norte,9516.44,8200
Loja 27,Pará,Norte,7688.07,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8505.48,8200
Loja 29,Espírito Santo,Sudeste,7048.13,8200
Loja 30,Rio de Janeiro,Sudeste,8783.97,7000
Loja 31,Minas Gerais,Sudeste,9146.86,7200
Loja 32,Goiás,Centro-Oeste,6724.97,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9552.36,7500
Loja 34,Piauí,Nordeste,9105.7,7200
Loja 35,Minas Gerais,Sudeste,7215.61,7500
Loja 36,Pernambuco,Nordeste,7688.94,7000
Loja 37,Santa Catarina,Sul,8644.31,7500
Loja 38,Pará,Norte,6480.52,8200
Loja 39,Piauí,Nordeste,8767.78,7200
Loja 40,Rondônia,Norte,7994.42,7500
Loja 41,Rio Grande do Sul,Sul,9315.11,7800
Loja 42,Amapá,Norte,6665.92,7000
Loja 43,Alagoas,Nordeste,7153.87,7200
Loja 44,Espírito Santo,Sudeste,6244.52,7800
Loja 45,Pará,Norte,6100.95,7500
Loja 46,Espírito Santo,Sudeste,9981.64,7500
Loja 47,Rio Grande do Sul,Sul,8429.82,7800
Loja 48,Acre,Norte,7980.25,8500
Loja 49,Rondônia,Norte,6879.59,7000
Loja 50,Roraima,Norte,7660.44,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9340.68,8500
Loja 52,Acre,Norte,8558.87,8200
Loja 53,Maranhão,Nordeste,7787.47,8000
Loja 54,São Paulo,Sudeste,7305.17,7500
Loja 55,Ceará,Nordeste,6074.4,7200
Loja 56,Rio Grande do Norte,Nordeste,8308.26,8500
Loja 57,Mato Grosso,Centro-Oeste,9930.83,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9620.55,7800
Loja 59,Paraíba,Nordeste,7712.19,8200
Loja 60,Santa Catarina,Sul,8918.33,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,7956.83,8200
Loja 62,Goiás,Centro-Oeste,8043.89,7800
Loja 63,Rondônia,Norte,7678.1,8500
Loja 64,Piauí,Nordeste,7160.77,8200
Loja 65,Amazonas,Norte,8383.4,7000
Loja 66,Espírito Santo,Sudeste,8490.78,8000
Loja 67,Santa Catarina,Sul,7761.7,7000
Loja 68,Piauí,Nordeste,8346.63,8500
Loja 69,Minas Gerais,Sudeste,8550.3,7800
Loja 70,Rondônia,Norte,6408.15,8000
Loja 71,Rio Grande do Sul,Sul,8958.59,8000
Loja 72,Espírito Santo,Sudeste,9539.6,8500
Loja 73,Bahia,Nordeste,8095.45,8200
Loja 74,Paraná,Sul,6205.6,7000
Loja 75,Pará,Norte,9796.12,8500
Loja 76,Ceará,Nordeste,8770.6,8500
Loja 77,Goiás,Centro-Oeste,6821.06,7200
Loja 78,Espírito Santo,Sudeste,8024.93,7500
Loja 79,Pará,Norte,9741.95,8200
Loja 80,Goiás,Centro-Oeste,7445.17,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7261.03,8500
Loja 82,Mato Grosso,Centro-Oeste,9863.95,7500
Loja 83,Goiás,Centro-Oeste,9268.89,7800
Loja 84,Rio Grande do Sul,Sul,6401.37,7800
Loja 85,Amazonas,Norte,7100.09,7800
Loja 86,Mato Grosso,Centro-Oeste,8747.43,8000
Loja 87,Rio Grande do Sul,Sul,8930.7,8500
Loja 88,Mato Grosso,Centro-Oeste,6189.59,7200
Loja 89,Maranhão,Nordeste,9999.72,8000
Loja 90,Rio Grande do Norte,Nordeste,7544.16,7000
Loja 91,Santa Catarina,Sul,7941.72,7800
Loja 92,Rondônia,Norte,6701.27,7500
Loja 93,Mato Grosso,Centro-Oeste,7588.55,8200
Loja 94,Bahia,Nordeste,8588.16,8500
Loja 95,Rio de Janeiro,Sudeste,7123.57,8500
Loja 96,Sergipe,Nordeste,6361.81,7500
Loja 97,Roraima,Norte,6278.13,7500
Loja 98,Alagoas,Nordeste,9051.07,7000
Loja 99,Rio Grande do Norte,Nordeste,9240.07,8200
Loja 100,Santa Catarina,Sul,6936.98,7200
Loja 101,Rio Grande do Norte,Nordeste,6912.34,7800
Loja 102,Santa Catarina,Sul,8990.96,8200
Loja 103,Pernambuco,Nordeste,8717.62,7500
Loja 104,Minas Gerais,Sudeste,7463.59,8000
Loja 105,Alagoas,Nordeste,6328.15,8500
Loja 106,Espírito Santo,Sudeste,7584.56,8200
Loja 107,Piauí,Nordeste,7997.72,7000
Loja 108,Tocantins,Norte,7817.66,8000
Loja 109,Rio de Janeiro,Sudeste,6674.36,8200
Loja 110,Amazonas,Norte,9091.62,7800
Loja 111,Ceará,Nordeste,9285.83,7800
Loja 112,Rio Grande do Sul,Sul,6112.27,7800
Loja 113,Paraná,Sul,7857.51,8200
Loja 114,Goiás,Centro-Oeste,6676.87,8000
