Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6616.34,7000
Loja 2,Amapá,Norte,7389.64,8000
Loja 3,Acre,Norte,6984.39,7000
Loja 4,Bahia,Nordeste,7186.11,8200
Loja 5,Alagoas,Nordeste,7003.04,8200
Loja 6,Roraima,Norte,6217.66,7200
Loja 7,Santa Catarina,Sul,9640.62,8500
Loja 8,Bahia,Nordeste,8786.99,7500
Loja 9,Tocantins,Norte,6383.85,8000
Loja 10,Rondônia,Norte,7850.37,7200
Loja 11,Espírito Santo,Sudeste,8880.65,7200
Loja 12,Amapá,Norte,7136.75,7500
Loja 13,Paraná,Sul,7180.4,7800
Loja 14,Bahia,Nordeste,6024.38,7000
Loja 15,Mato Grosso,Centro-Oeste,9187.39,8500
Loja 16,Pernambuco,Nordeste,8613.43,7500
Loja 17,Rio Grande do Sul,Sul,7788.85,8500
Loja 18,Santa Catarina,Sul,8256.54,8000
Loja 19,Amapá,Norte,9120.6,8500
Loja 20,Pará,Norte,7434.04,7000
Loja 21,Maranhão,Nordeste,7758.79,8200
Loja 22,Paraíba,Nordeste,7219.72,7800
Loja 23,Tocantins,Norte,9502.88,7500
Loja 24,Mato Grosso,Centro-Oeste,6711.84,7200
Loja 25,Santa Catarina,Sul,8252.86,8200
Loja 26,Tocantins,Norte,9352.34,8200
Loja 27,Pará,Norte,7823.44,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7839.35,8200
Loja 29,Espírito Santo,Sudeste,8770.97,8200
Loja 30,Rio de Janeiro,Sudeste,8045.78,7000
Loja 31,Minas Gerais,Sudeste,7317.6,7200
Loja 32,Goiás,Centro-Oeste,6669.2,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9933.46,7500
Loja 34,Piauí,Nordeste,8984.03,7200
Loja 35,Minas Gerais,Sudeste,7986.66,7500
Loja 36,Pernambuco,Nordeste,7969.46,7000
Loja 37,Santa Catarina,Sul,8895.19,7500
Loja 38,Pará,Norte,7562.57,8200
Loja 39,Piauí,Nordeste,6316.45,7200
Loja 40,Rondônia,Norte,6987.01,7500
Loja 41,Rio Grande do Sul,Sul,9503.74,7800
Loja 42,Amapá,Norte,7569.16,7000
Loja 43,Alagoas,Nordeste,6292.4,7200
Loja 44,Espírito Santo,Sudeste,8248.13,7800
Loja 45,Pará,Norte,6809.31,7500
Loja 46,Espírito Santo,Sudeste,9999.03,7500
Loja 47,Rio Grande do Sul,Sul,6169.42,7800
Loja 48,Acre,Norte,9656.97,8500
Loja 49,Rondônia,Norte,7786.93,7000
Loja 50,Roraima,Norte,8474.4,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6216.98,8500
Loja 52,Acre,Norte,9796.04,8200
Loja 53,Maranhão,Nordeste,6952.44,8000
Loja 54,São Paulo,Sudeste,8844.37,7500
Loja 55,Ceará,Nordeste,6092.86,7200
Loja 56,Rio Grande do Norte,Nordeste,8564.09,8500
Loja 57,Mato Grosso,Centro-Oeste,6584.1,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9638.21,7800
Loja 59,Paraíba,Nordeste,6326.47,8200
Loja 60,Santa Catarina,Sul,8287.7,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6339.85,8200
Loja 62,Goiás,Centro-Oeste,7995.05,7800
Loja 63,Rondônia,Norte,6824.95,8500
Loja 64,Piauí,Nordeste,6795.41,8200
Loja 65,Amazonas,Norte,9475.84,7000
Loja 66,Espírito Santo,Sudeste,9188.82,8000
Loja 67,Santa Catarina,Sul,6360.41,7000
Loja 68,Piauí,Nordeste,7878.59,8500
Loja 69,Minas Gerais,Sudeste,9102.61,7800
Loja 70,Rondônia,Norte,8122.52,8000
Loja 71,Rio Grande do Sul,Sul,7076.04,8000
Loja 72,Espírito Santo,Sudeste,7836.35,8500
Loja 73,Bahia,Nordeste,9209.22,8200
Loja 74,Paraná,Sul,7454.93,7000
Loja 75,Pará,Norte,8629.49,8500
Loja 76,Ceará,Nordeste,9868.47,8500
Loja 77,Goiás,Centro-Oeste,6687.38,7200
Loja 78,Espírito Santo,Sudeste,7133.17,7500
Loja 79,Pará,Norte,7603.14,8200
Loja 80,Goiás,Centro-Oeste,6977.88,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7179.78,8500
Loja 82,Mato Grosso,Centro-Oeste,6721.42,7500
Loja 83,Goiás,Centro-Oeste,8161.54,7800
Loja 84,Rio Grande do Sul,Sul,6732.95,7800
Loja 85,Amazonas,Norte,6582.4,7800
Loja 86,Mato Grosso,Centro-Oeste,6940.99,8000
Loja 87,Rio Grande do Sul,Sul,7656.17,8500
Loja 88,Mato Grosso,Centro-Oeste,7861.87,7200
Loja 89,Maranhão,Nordeste,9024.91,8000
Loja 90,Rio Grande do Norte,Nordeste,7228.64,7000
Loja 91,Santa Catarina,Sul,9654.63,7800
Loja 92,Rondônia,Norte,8687.53,7500
Loja 93,Mato Grosso,Centro-Oeste,9367.88,8200
Loja 94,Bahia,Nordeste,7735.96,8500
Loja 95,Rio de Janeiro,Sudeste,9331.79,8500
